system:index,MATCH1_x,mean
00000000000000000df6,42Census Tract 131101,0.143236588
00000000000000000df7,42Census Tract 135101,0.099278183
00000000000000000df8,42Census Tract 137101,0.094259682
00000000000000000df9,42Census Tract 30.02101,0.061013674
00000000000000000dfa,42Census Tract 314.01101,0.121628527
00000000000000000dfb,42Census Tract 134.01101,0.098260247
00000000000000000dfc,42Census Tract 180.02101,0.060637117
00000000000000000dfd,42Census Tract 138101,0.143537553
00000000000000000dfe,42Census Tract 139101,0.167984218
00000000000000000dff,42Census Tract 141101,0.119615338
0.00E+00,42Census Tract 337.01101,0.182160366
0.00E+00,42Census Tract 337.02101,0.216975921
0.00E+00,42Census Tract 201.02101,0.096177793
0.00E+00,42Census Tract 311.01101,0.105518774
0.00E+00,42Census Tract 311.02101,0.122288158
0.00E+00,42Census Tract 195.02101,0.086935079
00000000000000000e0a,42Census Tract 195.01101,0.102228718
00000000000000000e0c,42Census Tract 331.01101,0.126127456
00000000000000000e0d,42Census Tract 331.02101,0.173871246
00000000000000000e0e,42Census Tract 315.01101,0.12574252
00000000000000000e0f,42Census Tract 11.02101,0.083407046
0.00E+00,42Census Tract 8.03101,0.082416956
0.00E+00,42Census Tract 172.01101,0.079058634
0.00E+00,42Census Tract 86.01101,0.129633727
0.00E+00,42Census Tract 377101,0.119069114
0.00E+00,42Census Tract 107101,0.133335532
0.00E+00,42Census Tract 108101,0.149524321
0.00E+00,42Census Tract 106101,0.151786174
0.00E+00,42Census Tract 5101,0.028940472
00000000000000000e1a,42Census Tract 60101,0.178300398
00000000000000000e1b,42Census Tract 61101,0.161943014
00000000000000000e1c,42Census Tract 63101,0.141390139
00000000000000000e1e,42Census Tract 268101,0.189787021
00000000000000000e1f,42Census Tract 144101,0.09004434
0.00E+00,42Census Tract 281101,0.136234463
0.00E+00,42Census Tract 20101,0.073562143
0.00E+00,42Census Tract 11.01101,0.051457678
0.00E+00,42Census Tract 274.02101,0.119743567
0.00E+00,42Census Tract 345.01101,0.180849953
0.00E+00,42Census Tract 9.01101,0.019314935
0.00E+00,42Census Tract 177.02101,0.090901552
00000000000000000e3a,42Census Tract 238101,0.2046204
00000000000000000e3b,42Census Tract 109101,0.111194966
00000000000000000e3c,42Census Tract 248101,0.17495588
00000000000000000e3d,42Census Tract 188101,0.081218505
00000000000000000e3e,42Census Tract 335101,0.141761799
00000000000000000e3f,42Census Tract 77101,0.177128831
0.00E+00,42Census Tract 140101,0.100270309
00000000000000000e4d,42Census Tract 30.01101,0.050862539
00000000000000000e4e,42Census Tract 28.02101,0.047775302
00000000000000000e4f,42Census Tract 27.01101,0.057750583
00000000000000000e6b,42Census Tract 347.02101,0.204608552
0.00E+00,42Census Tract 42.01101,0.054601966
00000000000000000e7a,42Census Tract 288101,0.10103782
00000000000000000e7b,42Census Tract 169.02101,0.132916474
00000000000000000e7c,42Census Tract 14101,0.073640628
00000000000000000e7d,42Census Tract 132101,0.133689559
00000000000000000e7e,42Census Tract 270101,0.229227127
00000000000000000e7f,42Census Tract 151.01101,0.12783569
0.00E+00,42Census Tract 151.02101,0.157239471
00000000000000000e8e,42Census Tract 314.02101,0.1386564
00000000000000000e8f,42Census Tract 167.01101,0.111722449
0.00E+00,42Census Tract 279.01101,0.151356159
0.00E+00,42Census Tract 279.02101,0.21349537
0.00E+00,42Census Tract 87.02101,0.115241416
0.00E+00,42Census Tract 81.01101,0.096550752
0.00E+00,42Census Tract 71.02101,0.096278128
0.00E+00,42Census Tract 87.01101,0.125505357
0.00E+00,42Census Tract 81.02101,0.080777672
00000000000000000ea3,42Census Tract 10.02101,0.107255221
00000000000000000ea9,42Census Tract 305.02101,0.160673175
00000000000000000eaa,42Census Tract 315.02101,0.132127357
1762,8Census Tract 9.05101,0.168833485
0000000000000000254f,6Census Tract 504.01101,0.252592148
00000000000000002ca5,6Census Tract 501.02101,0.221843573
00000000000000002df6,55Census Tract 13.01101,0.182141295
00000000000000002df7,55Census Tract 10.03101,0.159959959
00000000000000000b2b,36Census Tract 1237.02103,0.252523744
00000000000000001f3d,19Census Tract 21103,0.174032117
000000000000000006fa,36Census Tract 1464.03103,0.304313643
00000000000000000b37,36Census Tract 1456.02103,0.318524084
00000000000000000b3a,36Census Tract 1462.01103,0.29696622
1849,12Census Tract 284.01103,0.117765873
00000000000000001df0,26Census Tract 5103,0.195466933
00000000000000001f3c,19Census Tract 16103,0.261431038
00000000000000001f3e,19Census Tract 11103,0.279041516
0000000000000000181b,18Census Tract 1105,0.164644948
0000000000000000181c,18Census Tract 1105,0.164644948
0000000000000000181d,18Census Tract 1105,0.164644948
0000000000000000181e,18Census Tract 1105,0.164644948
1829,18Census Tract 16105,0.235542552
0.00E+00,42Census Tract 19107,0.190626156
1620,6Census Tract 4.02107,0.231388204
1632,6Census Tract 5.01107,0.197863411
1633,6Census Tract 7.02107,0.269694118
1650,6Census Tract 11107,0.231210602
0000000000000000165e,6Census Tract 17.01107,0.219828734
000000000000000020f5,6Census Tract 19.01107,0.223953065
000000000000000020f6,6Census Tract 20.03107,0.204588816
2122,6Census Tract 29.04107,0.216714518
2125,6Census Tract 30.01107,0.223652893
2589,6Census Tract 22.04107,0.244523009
0000000000000000270c,6Census Tract 36.01107,0.220683564
2721,6Census Tract 38.02107,0.175796759
00000000000000000a70,36Census Tract 2109,0.198170064
0000000000000000031f,31Census Tract 20.01109,0.242320276
322,31Census Tract 17109,0.258162612
323,31Census Tract 20.02109,0.218457532
324,31Census Tract 8109,0.270812581
325,31Census Tract 2.02109,0.249645136
00000000000000000ebf,40Census Tract 1083.09109,0.265187805
00000000000000000ec0,40Census Tract 1072.15109,0.292260812
00000000000000000ec1,40Census Tract 1072.20109,0.28242675
00000000000000000ec2,40Census Tract 1032109,0.164630698
00000000000000000ec3,40Census Tract 1083.13109,0.229820447
0000000000000000159d,6Census Tract 80.04111,0.191313298
0000000000000000159e,6Census Tract 82.02111,0.198810198
000000000000000015a6,6Census Tract 83.02111,0.200909018
000000000000000015a7,6Census Tract 83.03111,0.199951362
0000000000000000234a,6Census Tract 30.13111,0.227497446
000000000000000025d4,6Census Tract 76.10111,0.228895755
2786,6Census Tract 15.02111,0.17096849
2787,6Census Tract 15.03111,0.220116571
0000000000000000279c,6Census Tract 12.02111,0.230992161
0000000000000000296b,6Census Tract 44111,0.113423581
0000000000000000296c,6Census Tract 44111,0.113423581
0000000000000000296d,6Census Tract 78111,0.167967016
2.90E+01,6Census Tract 79.04111,0.190409497
00000000000000002a23,6Census Tract 80.01111,0.186499465
00000000000000002a2a,6Census Tract 79.01111,0.180381458
00000000000000002be9,6Census Tract 55.02111,0.173763224
00000000000000000c9e,36Census Tract 9520111,0.235907391
0000000000000000159c,6Census Tract 59.09111,0.192207176
000000000000000015a8,6Census Tract 83.06111,0.224106653
1654,6Census Tract 31111,0.187448547
1655,6Census Tract 32.01111,0.123773158
1656,6Census Tract 33111,0.169115078
00000000000000001d21,21Census Tract 52111,0.182601759
00000000000000001d25,30Census Tract 4.01111,0.216059684
2.00E+02,6Census Tract 30.11111,0.173082975
2163,6Census Tract 7.01111,0.147889427
2164,6Census Tract 38.01111,0.160822777
2165,6Census Tract 30.10111,0.183251296
2181,6Census Tract 27111,0.170106527
2182,6Census Tract 36.05111,0.177114046
2183,6Census Tract 36.08111,0.207635844
2184,6Census Tract 37111,0.151046133
000000000000000022f1,6Census Tract 43.04111,0.157989568
000000000000000022f2,6Census Tract 45.06111,0.142117345
000000000000000022f3,6Census Tract 47.10111,0.199515162
000000000000000022f4,6Census Tract 45.05111,0.153279037
2312,6Census Tract 7.02111,0.16602694
0000000000000000257a,6Census Tract 49.01111,0.219293319
0000000000000000259a,6Census Tract 38.02111,0.156602767
0000000000000000259b,6Census Tract 47.11111,0.191103799
0000000000000000259c,6Census Tract 47.17111,0.177613152
000000000000000025d5,6Census Tract 86111,0.159991649
2.50E+01,6Census Tract 87111,0.164315941
2.50E+02,6Census Tract 88111,0.173947802
2.50E+03,6Census Tract 89111,0.136227763
2788,6Census Tract 15.07111,0.166304187
0000000000000000278e,6Census Tract 42111,0.167548675
0000000000000000278f,6Census Tract 42111,0.167548675
000000000000000029ac,6Census Tract 14.01111,0.197081268
000000000000000029d9,6Census Tract 63.02111,0.216799651
000000000000000029df,6Census Tract 65111,0.237679652
00000000000000002a28,6Census Tract 6111,0.147941514
00000000000000002a29,6Census Tract 54.01111,0.188710794
00000000000000002a30,6Census Tract 80.05111,0.185859895
00000000000000002a39,6Census Tract 70111,0.201774616
00000000000000002a3a,6Census Tract 71111,0.168519828
00000000000000002ae4,6Census Tract 39111,0.131517994
00000000000000002ae5,6Census Tract 40111,0.163937548
00000000000000002ae6,6Census Tract 40111,0.163937548
00000000000000002ae7,6Census Tract 40111,0.163937548
00000000000000002ae8,6Census Tract 40111,0.163937548
00000000000000002aed,6Census Tract 41.01111,0.151040525
00000000000000002af0,6Census Tract 45.03111,0.159175132
00000000000000002af1,6Census Tract 45.04111,0.171580245
00000000000000002baa,6Census Tract 54.03111,0.177586935
00000000000000002bab,6Census Tract 54.04111,0.213402341
00000000000000002bea,6Census Tract 55.03111,0.216522463
00000000000000002beb,6Census Tract 55.04111,0.201389355
000000000000000002bb,39Census Tract 10113,0.337770868
000000000000000002bc,39Census Tract 10113,0.337770868
1063,48Census Tract 136.21113,0.288583814
1090,48Census Tract 190.19113,0.22827608
000000000000000010a1,48Census Tract 79.10113,0.254498858
000000000000000010c8,48Census Tract 98.04113,0.222176595
00000000000000002ce0,6Census Tract 101.01113,0.233873426
000000000000000002ba,39Census Tract 34.02113,0.30314258
000000000000000002bd,39Census Tract 33113,0.304882147
1061,48Census Tract 136.25113,0.161479078
1062,48Census Tract 192.08113,0.232403387
1064,48Census Tract 136.23113,0.230541277
1065,48Census Tract 143.11113,0.216752136
1066,48Census Tract 192.13113,0.172015276
1067,48Census Tract 79.11113,0.256179961
1068,48Census Tract 17.03113,0.226727725
1069,48Census Tract 192.12113,0.242966435
1078,48Census Tract 12.04113,0.285787645
0000000000000000107b,48Census Tract 15.03113,0.188857545
0000000000000000107f,48Census Tract 78.20113,0.206289825
1080,48Census Tract 72.01113,0.171483676
1081,48Census Tract 72.02113,0.168899924
1084,48Census Tract 6.05113,0.188945754
1085,48Census Tract 164.07113,0.26190566
1086,48Census Tract 96.10113,0.134400684
1087,48Census Tract 60.01113,0.266257656
1088,48Census Tract 65.01113,0.241290988
1089,48Census Tract 18113,0.164252506
0000000000000000108a,48Census Tract 19113,0.143381947
0000000000000000108b,48Census Tract 137.11113,0.24803396
0000000000000000108c,48Census Tract 141.14113,0.170546713
0000000000000000108d,48Census Tract 164.06113,0.232651317
0000000000000000108f,48Census Tract 78.11113,0.222613029
1091,48Census Tract 136.24113,0.174200274
1092,48Census Tract 78.15113,0.258176106
1093,48Census Tract 78.18113,0.180943039
0000000000000000109c,48Census Tract 143.09113,0.185969666
0000000000000000109d,48Census Tract 64.02113,0.226234088
0000000000000000109e,48Census Tract 131.05113,0.207294107
0000000000000000109f,48Census Tract 130.11113,0.221685624
000000000000000010a0,48Census Tract 78.27113,0.26383383
000000000000000010a2,48Census Tract 79.09113,0.199998385
000000000000000010a3,48Census Tract 152.05113,0.264005757
000000000000000010a5,48Census Tract 138.05113,0.2303895
000000000000000010a6,48Census Tract 185.05113,0.168356043
000000000000000010a7,48Census Tract 141.31113,0.272959692
000000000000000010a8,48Census Tract 79.13113,0.162667949
000000000000000010b7,48Census Tract 98.02113,0.272876517
000000000000000010bb,48Census Tract 185.03113,0.214296214
000000000000000010bc,48Census Tract 190.13113,0.17670967
000000000000000010bd,48Census Tract 190.35113,0.224420556
000000000000000010c4,48Census Tract 17.04113,0.147008172
000000000000000010c5,48Census Tract 136.26113,0.170046156
000000000000000010c6,48Census Tract 31.01113,0.102415016
000000000000000010c9,48Census Tract 6.01113,0.214203864
000000000000000010ca,48Census Tract 6.03113,0.230753967
000000000000000010cb,48Census Tract 7.01113,0.180861468
000000000000000010cc,48Census Tract 8113,0.207912037
000000000000000010cd,48Census Tract 9113,0.168828972
000000000000000010ce,48Census Tract 4.05113,0.200202132
000000000000000010dd,48Census Tract 136.15113,0.148709559
1.00E+02,48Census Tract 137.18113,0.267934745
000000000000000010ed,48Census Tract 141.13113,0.223190583
000000000000000014c7,6Census Tract 106.08113,0.286274877
0000000000000000164d,6Census Tract 103.12113,0.263438918
00000000000000001b4c,17Census Tract 13.02113,0.226621543
00000000000000001b4d,17Census Tract 2113,0.176121536
2253,6Census Tract 105.11113,0.290314838
2254,6Census Tract 105.12113,0.322086511
2266,6Census Tract 105.13113,0.329377577
2637,6Census Tract 109.02113,0.230753416
2638,6Census Tract 110.01113,0.258473712
2655,6Census Tract 110.02113,0.278961462
2656,6Census Tract 111.01113,0.257046076
2657,6Census Tract 111.03113,0.226004298
0000000000000000265c,6Census Tract 112.03113,0.268322295
0000000000000000265d,6Census Tract 112.04113,0.244811634
0000000000000000266c,6Census Tract 102.04113,0.247331045
0000000000000000266d,6Census Tract 112.05113,0.207783646
2670,6Census Tract 105.09113,0.30497894
0000000000000000268d,6Census Tract 106.02113,0.267640707
000000000000000026b9,6Census Tract 106.06113,0.295725773
000000000000000026be,6Census Tract 107.01113,0.317861722
000000000000000026bf,6Census Tract 107.03113,0.290440195
000000000000000026c0,6Census Tract 107.04113,0.309522257
000000000000000026c7,6Census Tract 109.01113,0.235582637
00000000000000002cb1,6Census Tract 111.02113,0.214703526
00000000000000001d20,21Census Tract 609117,0.232544331
00000000000000002db1,55Census Tract 2.01117,0.208632561
0000000000000000066a,36Census Tract 53119,0.225880119
0000000000000000066d,36Census Tract 57.02119,0.221953224
7.00E+05,36Census Tract 78119,0.150265435
7.00E+07,36Census Tract 80119,0.123118949
7.00E+08,36Census Tract 81119,0.2183836
0000000000000000090c,36Census Tract 41119,0.27528021
918,36Census Tract 2.02119,0.031841668
0000000000000000091b,36Census Tract 2.03119,0.133853145
0000000000000000091d,36Census Tract 4.01119,0.005248121
0000000000000000091e,36Census Tract 4.02119,0.010284632
00000000000000000b85,36Census Tract 134119,0.33631159
00000000000000000c90,36Census Tract 21.06119,0.270000266
00000000000000000c93,36Census Tract 64119,0.230858946
00000000000000000fb3,37Census Tract 31.09119,0.27467907
669,36Census Tract 51119,0.254643787
0000000000000000066b,36Census Tract 84.04119,0.21644971
0000000000000000066c,36Census Tract 89.01119,0.258428894
0000000000000000066e,36Census Tract 59.01119,0.171017648
0000000000000000066f,36Census Tract 60119,0.153609269
670,36Census Tract 61119,0.212714264
671,36Census Tract 62119,0.208550805
7.00E+04,36Census Tract 74.01119,0.245411989
7.00E+06,36Census Tract 79119,0.189032123
855,36Census Tract 22.02119,0.298786057
877,36Census Tract 24.05119,0.216869368
878,36Census Tract 24.03119,0.215868879
879,36Census Tract 24.01119,0.232613022
0000000000000000087a,36Census Tract 24.02119,0.227612631
0000000000000000087b,36Census Tract 30119,0.160254924
0000000000000000088e,36Census Tract 29119,0.22140444
0000000000000000088f,36Census Tract 8.03119,0.205003401
890,36Census Tract 31119,0.128921609
